iso_code+A75300,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
DZA,Africa,Algeria,9/22/2020,44616626,50214,191,211.429,1689,10,8.143,1125.455,4.281,4.739,37.856,0.224,0.183,0.81,34,0.762,,,,,,
DZA,Africa,Algeria,9/23/2020,44616626,50400,186,204.857,1698,9,7.571,1129.624,4.169,4.591,38.058,0.202,0.17,0.8,25,0.56,,,,,,
DZA,Africa,Algeria,9/24/2020,44616626,50579,179,197.857,1703,5,7,1133.636,4.012,4.435,38.17,0.112,0.157,0.78,27,0.605,,,,,,
DZA,Africa,Algeria,9/25/2020,44616626,50754,175,191.571,1707,4,6.857,1137.558,3.922,4.294,38.259,0.09,0.154,0.78,25,0.56,,,,,,
DZA,Africa,Algeria,9/26/2020,44616626,50914,160,184.429,1711,4,6.571,1141.144,3.586,4.134,38.349,0.09,0.147,0.78,25,0.56,,,,,,
DZA,Africa,Algeria,9/27/2020,44616626,51067,153,177.286,1714,3,6,1144.573,3.429,3.974,38.416,0.067,0.134,0.79,22,0.493,,,,,,
DZA,Africa,Algeria,9/28/2020,44616626,51213,146,170,1719,5,5.714,1147.846,3.272,3.81,38.528,0.112,0.128,0.79,25,0.56,,,,,,
DZA,Africa,Algeria,9/29/2020,44616626,51368,155,164.857,1726,7,5.286,1151.32,3.474,3.695,38.685,0.157,0.118,0.82,23,0.516,,,,,,
DZA,Africa,Algeria,9/30/2020,44616626,51530,162,161.429,1736,10,5.429,1154.951,3.631,3.618,38.909,0.224,0.122,0.83,23,0.516,,,,,,
DZA,Africa,Algeria,10/1/2020,44616626,51690,160,158.714,1741,5,5.429,1158.537,3.586,3.557,39.021,0.112,0.122,0.84,23,0.516,,,,,,
DZA,Africa,Algeria,10/2/2020,44616626,51847,157,156.143,1749,8,6,1162.056,3.519,3.5,39.201,0.179,0.134,0.84,23,0.516,,,,,,
DZA,Africa,Algeria,10/3/2020,44616626,51995,148,154.429,1756,7,6.429,1165.373,3.317,3.461,39.358,0.157,0.144,0.85,25,0.56,,,,,,
DZA,Africa,Algeria,10/4/2020,44616626,52136,141,152.714,1760,4,6.571,1168.533,3.16,3.423,39.447,0.09,0.147,0.84,21,0.471,,,,,,
DZA,Africa,Algeria,10/5/2020,44616626,52270,134,151,1768,8,7,1171.536,3.003,3.384,39.626,0.179,0.157,0.82,22,0.493,,,,,,
DZA,Africa,Algeria,10/6/2020,44616626,52399,129,147.286,1768,0,6,1174.428,2.891,3.301,39.626,0,0.134,0.85,,,,,,,,
DZA,Africa,Algeria,10/7/2020,44616626,52520,121,141.429,1771,3,5,1177.14,2.712,3.17,39.694,0.067,0.112,0.84,31,0.695,,,,,,
DZA,Africa,Algeria,10/8/2020,44616626,52658,138,138.286,1783,12,6,1180.233,3.093,3.099,39.963,0.269,0.134,0.88,30,0.672,,,,,,
DZA,Africa,Algeria,10/9/2020,44616626,52804,146,136.714,1789,6,5.714,1183.505,3.272,3.064,40.097,0.134,0.128,0.93,31,0.695,,,,,,
DZA,Africa,Algeria,10/10/2020,44616626,52940,136,135,1795,6,5.571,1186.553,3.048,3.026,40.232,0.134,0.125,0.98,31,0.695,,,,,,
DZA,Africa,Algeria,10/11/2020,44616626,53072,132,133.714,1801,6,5.857,1189.512,2.959,2.997,40.366,0.134,0.131,1.05,28,0.628,,,,,,
DZA,Africa,Algeria,10/12/2020,44616626,53325,253,150.714,1809,8,5.857,1195.182,5.671,3.378,40.545,0.179,0.131,1.14,35,0.784,,,,,,
DZA,Africa,Algeria,10/13/2020,44616626,53399,74,142.857,1818,9,7.143,1196.841,1.659,3.202,40.747,0.202,0.16,1.06,38,0.852,,,,,,
DZA,Africa,Algeria,10/14/2020,44616626,53584,185,152,1827,9,8,1200.987,4.146,3.407,40.949,0.202,0.179,1.12,35,0.784,,,,,,
DZA,Africa,Algeria,10/15/2020,44616626,53777,193,159.857,1827,0,6.286,1205.313,4.326,3.583,40.949,0,0.141,1.18,35,0.784,,,,,,
DZA,Africa,Algeria,10/16/2020,44616626,53998,221,170.571,1841,14,7.429,1210.266,4.953,3.823,41.263,0.314,0.166,1.23,,,,,,,,
DZA,Africa,Algeria,10/17/2020,44616626,54203,205,180.429,1846,5,7.286,1214.861,4.595,4.044,41.375,0.112,0.163,1.24,36,0.807,,,,,,
DZA,Africa,Algeria,10/18/2020,44616626,54402,199,190,1856,10,7.857,1219.321,4.46,4.259,41.599,0.224,0.176,1.23,33,0.74,,,,,,
DZA,Africa,Algeria,10/19/2020,44616626,54616,214,184.429,1865,9,8,1224.118,4.796,4.134,41.801,0.202,0.179,1.23,39,0.874,,,,,,
DZA,Africa,Algeria,10/20/2020,44616626,54829,213,204.286,1873,8,7.857,1228.892,4.774,4.579,41.98,0.179,0.176,1.26,38,0.852,,,,,,
DZA,Africa,Algeria,10/21/2020,44616626,55081,252,213.857,1880,7,7.571,1234.54,5.648,4.793,42.137,0.157,0.17,1.27,37,0.829,,,,,,
DZA,Africa,Algeria,10/22/2020,44616626,55357,276,225.714,1888,8,8.714,1240.726,6.186,5.059,42.316,0.179,0.195,1.27,31,0.695,,,,,,
DZA,Africa,Algeria,10/23/2020,44616626,55630,273,233.143,1897,9,8,1246.845,6.119,5.225,42.518,0.202,0.179,1.26,33,0.74,,,,,,
DZA,Africa,Algeria,10/24/2020,44616626,55880,250,239.571,1907,10,8.714,1252.448,5.603,5.37,42.742,0.224,0.195,1.25,29,0.65,,,,,,
DZA,Africa,Algeria,10/25/2020,44616626,56143,263,248.714,1914,7,8.286,1258.343,5.895,5.574,42.899,0.157,0.186,1.24,29,0.65,,,,,,
DZA,Africa,Algeria,10/26/2020,44616626,56419,276,257.571,1922,8,8.143,1264.529,6.186,5.773,43.078,0.179,0.183,1.24,30,0.672,,,,,,
DZA,Africa,Algeria,10/27/2020,44616626,56706,287,268.143,1931,9,8.286,1270.961,6.433,6.01,43.28,0.202,0.186,1.24,,,,,,,,
DZA,Africa,Algeria,10/28/2020,44616626,57026,320,277.857,1941,10,8.714,1278.133,7.172,6.228,43.504,0.224,0.195,1.23,40,0.897,,,,,,
DZA,Africa,Algeria,10/29/2020,44616626,57332,306,282.143,1949,8,8.714,1284.992,6.858,6.324,43.683,0.179,0.195,1.2,39,0.874,,,,,,
DZA,Africa,Algeria,10/30/2020,44616626,57651,319,288.714,1956,7,8.429,1292.142,7.15,6.471,43.84,0.157,0.189,1.21,48,1.076,,,,,,
DZA,Africa,Algeria,10/31/2020,44616626,57942,291,294.571,1964,8,8.143,1298.664,6.522,6.602,44.019,0.179,0.183,1.23,44,0.986,,,,,,
DZA,Africa,Algeria,11/1/2020,44616626,58272,330,304.143,1973,9,8.429,1306.06,7.396,6.817,44.221,0.202,0.189,1.27,49,1.098,,,,,,
DZA,Africa,Algeria,11/2/2020,44616626,58574,302,307.857,1980,7,8.286,1312.829,6.769,6.9,44.378,0.157,0.186,1.32,46,1.031,,,,,,
DZA,Africa,Algeria,11/3/2020,44616626,58979,405,324.714,1980,0,7,1321.906,9.077,7.278,44.378,0,0.157,1.45,,,,,,,,
DZA,Africa,Algeria,11/4/2020,44616626,59527,548,357.286,1999,19,8.286,1334.189,12.282,8.008,44.804,0.426,0.186,1.56,50,1.121,,,,,,
DZA,Africa,Algeria,11/5/2020,44616626,60169,642,405.286,2011,12,8.857,1348.578,14.389,9.084,45.073,0.269,0.199,1.62,53,1.188,,,,,,
DZA,Africa,Algeria,11/6/2020,44616626,60800,631,449.857,2024,13,9.714,1362.721,14.143,10.083,45.364,0.291,0.218,1.59,,,,,,,,
DZA,Africa,Algeria,11/7/2020,44616626,61381,581,491.286,2036,12,10.286,1375.743,13.022,11.011,45.633,0.269,0.231,1.54,59,1.322,,,,,,
DZA,Africa,Algeria,11/8/2020,44616626,62051,670,539.857,2048,12,10.714,1390.76,15.017,12.1,45.902,0.269,0.24,1.52,63,1.412,,,,,,
DZA,Africa,Algeria,11/9/2020,44616626,62693,642,588.429,2062,14,11.714,1405.149,14.389,13.189,46.216,0.314,0.263,1.49,60,1.345,,,,,,
DZA,Africa,Algeria,11/10/2020,44616626,63446,753,638.143,2077,15,13.857,1422.026,16.877,14.303,46.552,0.336,0.311,1.48,,,,,,,,
DZA,Africa,Algeria,11/11/2020,44616626,64257,811,675.714,2093,16,13.429,1440.203,18.177,15.145,46.911,0.359,0.301,1.45,49,1.098,,,,,,
DZA,Africa,Algeria,11/12/2020,44616626,65108,851,705.571,2111,18,14.286,1459.277,19.074,15.814,47.314,0.403,0.32,1.42,53,1.188,,,,,,
DZA,Africa,Algeria,11/13/2020,44616626,65975,867,739.286,2124,13,14.286,1478.709,19.432,16.57,47.606,0.291,0.32,1.39,52,1.165,,,,,,
DZA,Africa,Algeria,11/14/2020,44616626,66819,844,776.857,2139,15,14.714,1497.626,18.917,17.412,47.942,0.336,0.33,1.37,42,0.941,,,,,,
DZA,Africa,Algeria,11/15/2020,44616626,67679,860,804,2154,15,15.143,1516.901,19.275,18.02,48.278,0.336,0.339,1.34,44,0.986,,,,,,
DZA,Africa,Algeria,11/16/2020,44616626,68589,910,842.286,2168,14,15.143,1537.297,20.396,18.878,48.592,0.314,0.339,1.34,50,1.121,,,,,,
DZA,Africa,Algeria,11/17/2020,44616626,69591,1002,877.857,2186,18,15.571,1559.755,22.458,19.676,48.995,0.403,0.349,1.32,39,0.874,,,,,,
DZA,Africa,Algeria,11/18/2020,44616626,70629,1038,910.286,2206,20,16.143,1583.02,23.265,20.402,49.443,0.448,0.362,1.29,43,0.964,,,,,,
DZA,Africa,Algeria,11/19/2020,44616626,71652,1023,934.857,2224,18,16.143,1605.948,22.929,20.953,49.847,0.403,0.362,1.26,53,1.188,,,,,,
DZA,Africa,Algeria,11/20/2020,44616626,72755,1103,968.571,2236,12,16,1630.67,24.722,21.709,50.116,0.269,0.359,1.25,49,1.098,,,,,,
DZA,Africa,Algeria,11/21/2020,44616626,73774,1019,993.571,2255,19,16.571,1653.509,22.839,22.269,50.542,0.426,0.371,1.22,52,1.165,,,,,,
DZA,Africa,Algeria,11/22/2020,44616626,74862,1088,1026.143,2272,17,16.857,1677.895,24.386,22.999,50.923,0.381,0.378,1.2,46,1.031,,,,,,
DZA,Africa,Algeria,11/23/2020,44616626,75867,1005,1039.714,2294,22,18,1700.42,22.525,23.303,51.416,0.493,0.403,1.17,46,1.031,,,,,,
DZA,Africa,Algeria,11/24/2020,44616626,77000,1133,1058.429,2309,15,17.571,1725.814,25.394,23.723,51.752,0.336,0.394,1.14,,,,,,,,
DZA,Africa,Algeria,11/25/2020,44616626,78025,1025,1056.571,2329,20,17.571,1748.788,22.973,23.681,52.2,0.448,0.394,1.1,,,,,,,,
DZA,Africa,Algeria,11/26/2020,44616626,79110,1085,1065.429,2352,23,18.286,1773.106,24.318,23.88,52.716,0.516,0.41,1.08,44,0.986,,,,,,
DZA,Africa,Algeria,11/27/2020,44616626,80168,1058,1059,2372,20,19.429,1796.819,23.713,23.736,53.164,0.448,0.435,1.06,50,1.121,,,,,,
DZA,Africa,Algeria,11/28/2020,44616626,81212,1044,1062.571,2393,21,19.714,1820.218,23.399,23.816,53.635,0.471,0.442,1.04,51,1.143,,,,,,
DZA,Africa,Algeria,11/29/2020,44616626,82221,1009,1051.286,2410,17,19.714,1842.833,22.615,23.563,54.016,0.381,0.442,1.02,,,,,,,,
DZA,Africa,Algeria,11/30/2020,44616626,83199,978,1047.429,2431,21,19.571,1864.753,21.92,23.476,54.486,0.471,0.439,0.99,46,1.031,,,,,,
DZA,Africa,Algeria,12/1/2020,44616626,84152,953,1021.714,2447,16,19.714,1886.113,21.36,22.9,54.845,0.359,0.442,0.94,46,1.031,,,,,,
DZA,Africa,Algeria,12/2/2020,44616626,85084,932,1008.429,2464,17,19.286,1907.002,20.889,22.602,55.226,0.381,0.432,0.9,,,,,,,,
DZA,Africa,Algeria,12/3/2020,44616626,85927,843,973.857,2480,16,18.286,1925.896,18.894,21.827,55.585,0.359,0.41,0.86,45,1.009,,,,,,
DZA,Africa,Algeria,12/4/2020,44616626,86730,803,937.429,2492,12,17.143,1943.894,17.998,21.011,55.854,0.269,0.384,0.84,,,,,,,,
DZA,Africa,Algeria,12/5/2020,44616626,87502,772,898.571,2501,9,15.429,1961.197,17.303,20.14,56.055,0.202,0.346,0.82,,,,,,,,
DZA,Africa,Algeria,12/6/2020,44616626,88252,750,861.571,2516,15,15.143,1978.007,16.81,19.311,56.392,0.336,0.339,0.79,,,,,,,,
DZA,Africa,Algeria,12/7/2020,44616626,88825,573,803.714,2527,11,13.714,1990.85,12.843,18.014,56.638,0.247,0.307,0.75,38,0.852,,,,,,
DZA,Africa,Algeria,12/8/2020,44616626,89416,591,752,2539,12,13.143,2004.096,13.246,16.855,56.907,0.269,0.295,0.72,44,0.986,,,,,,
DZA,Africa,Algeria,12/9/2020,44616626,90014,598,704.286,2554,15,12.857,2017.499,13.403,15.785,57.243,0.336,0.288,0.72,42,0.941,,,,,,
DZA,Africa,Algeria,12/10/2020,44616626,90579,565,664.571,2564,10,12,2030.162,12.663,14.895,57.467,0.224,0.269,0.71,44,0.986,,,,,,
DZA,Africa,Algeria,12/11/2020,44616626,91121,542,627.286,2575,11,11.857,2042.31,12.148,14.059,57.714,0.247,0.266,0.72,46,1.031,,,,,,
DZA,Africa,Algeria,12/12/2020,44616626,91638,517,590.857,2584,9,11.857,2053.898,11.588,13.243,57.916,0.202,0.266,0.72,42,0.941,,,,,,
DZA,Africa,Algeria,12/13/2020,44616626,92102,464,550,2596,12,11.429,2064.298,10.4,12.327,58.185,0.269,0.256,0.73,46,1.031,,,,,,
DZA,Africa,Algeria,12/14/2020,44616626,92597,495,538.857,2609,13,11.714,2075.392,11.095,12.077,58.476,0.291,0.263,0.74,,,,,,,,
DZA,Africa,Algeria,12/15/2020,44616626,93065,468,521.286,2623,14,12,2085.882,10.489,11.684,58.79,0.314,0.269,0.73,46,1.031,,,,,,
DZA,Africa,Algeria,12/16/2020,44616626,93507,442,499,2631,8,11,2095.788,9.907,11.184,58.969,0.179,0.247,0.73,44,0.986,,,,,,
DZA,Africa,Algeria,12/17/2020,44616626,93933,426,479.143,2640,9,10.857,2105.336,9.548,10.739,59.171,0.202,0.243,0.74,45,1.009,,,,,,
DZA,Africa,Algeria,12/18/2020,44616626,94371,438,464.286,2647,7,10.286,2115.153,9.817,10.406,59.328,0.157,0.231,0.76,,,,,,,,
DZA,Africa,Algeria,12/19/2020,44616626,94781,410,449,2659,12,10.714,2124.343,9.189,10.064,59.597,0.269,0.24,0.79,,,,,,,,
DZA,Africa,Algeria,12/20/2020,44616626,95203,422,443,2666,7,10,2133.801,9.458,9.929,59.754,0.157,0.224,0.82,50,1.121,,,,,,
DZA,Africa,Algeria,12/21/2020,44616626,95659,456,437.429,2675,9,9.429,2144.021,10.22,9.804,59.955,0.202,0.211,0.85,43,0.964,,,,,,
DZA,Africa,Algeria,12/22/2020,44616626,96069,410,429.143,2687,12,9.143,2153.211,9.189,9.618,60.224,0.269,0.205,0.86,49,1.098,,,,,,
DZA,Africa,Algeria,12/23/2020,44616626,96549,480,434.571,2696,9,9.286,2163.969,10.758,9.74,60.426,0.202,0.208,0.89,49,1.098,,,,,,
DZA,Africa,Algeria,12/24/2020,44616626,97007,458,439.143,2705,9,9.286,2174.234,10.265,9.843,60.628,0.202,0.208,0.89,46,1.031,,,,,,
DZA,Africa,Algeria,12/25/2020,44616626,97441,434,438.571,2716,11,9.857,2183.962,9.727,9.83,60.874,0.247,0.221,0.88,,,,,,,,
DZA,Africa,Algeria,12/26/2020,44616626,97857,416,439.429,2722,6,9,2193.286,9.324,9.849,61.009,0.134,0.202,0.87,,,,,,,,
DZA,Africa,Algeria,12/27/2020,44616626,98249,392,435.143,2728,6,8.857,2202.071,8.786,9.753,61.143,0.134,0.199,0.85,,,,,,,,
DZA,Africa,Algeria,12/28/2020,44616626,98631,382,424.571,2737,9,8.857,2210.633,8.562,9.516,61.345,0.202,0.199,0.82,,,,,,,,
DZA,Africa,Algeria,12/29/2020,44616626,98988,357,417,2745,8,8.286,2218.635,8.002,9.346,61.524,0.179,0.186,0.79,40,0.897,,,,,,
DZA,Africa,Algeria,12/30/2020,44616626,99311,323,394.571,2751,6,7.857,2225.874,7.239,8.844,61.659,0.134,0.176,0.75,43,0.964,,,,,,
DZA,Africa,Algeria,12/31/2020,44616626,99610,299,371.857,2756,5,7.286,2232.576,6.702,8.334,61.771,0.112,0.163,0.73,,,,,,,,
DZA,Africa,Algeria,1/1/2021,44616626,99897,287,350.857,2762,6,6.571,2239.008,6.433,7.864,61.905,0.134,0.147,0.72,42,0.941,,,,,,
DZA,Africa,Algeria,1/2/2021,44616626,100159,262,328.857,2769,7,6.714,2244.881,5.872,7.371,62.062,0.157,0.15,0.72,31,0.695,,,,,,
DZA,Africa,Algeria,1/3/2021,44616626,100408,249,308.429,2772,3,6.286,2250.462,5.581,6.913,62.129,0.067,0.141,0.72,36,0.807,,,,,,
DZA,Africa,Algeria,1/4/2021,44616626,100645,237,287.714,2777,5,5.714,2255.773,5.312,6.449,62.241,0.112,0.128,0.72,27,0.605,,,,,,
DZA,Africa,Algeria,1/5/2021,44616626,100873,228,269.286,2782,5,5.286,2260.884,5.11,6.036,62.353,0.112,0.118,0.73,29,0.65,,,,,,
DZA,Africa,Algeria,1/6/2021,44616626,101120,247,258.429,2786,4,5,2266.42,5.536,5.792,62.443,0.09,0.112,0.77,32,0.717,,,,,,
